"Points:0","Points:1","Points:2","U:0","U:1","U:2","blendedIndicatorU","k","nut","omega","p"
2.675,2.807,0.005,0.30286,-0.0037377,-7.7417e-25,0,0.0044206,0.0012314,3.3079,0.011813
2.625,2.86,0.005,0.36248,-0.0039743,-9.0986e-25,0,0.0035251,0.0011113,3.172,0.011959
2.575,2.916,0.005,0.408,-0.0020374,8.0778e-25,0,0.0017759,0.00066863,2.656,0.012115
2.525,2.972,0.005,0.39966,-0.00080421,-8.8061e-25,0,0.0023915,0.00030749,7.7773,0.012186
5.525,0.024,0.005,-0.17278,0.00069253,1.176e-25,0,0.00072437,0.00014506,4.9937,0.0080532
5.475,0.072,0.005,-0.18265,0.0012486,1.7202e-25,0,0.00066181,0.00039643,1.6694,0.0080961
5.425,0.12,0.005,-0.17871,0.0020133,-2.0767e-25,0,0.00089355,0.00088135,1.0138,0.0081212
5.375,0.168,0.005,-0.1721,0.0025638,8.2767e-26,0,0.0011156,0.0014194,0.78594,0.0081602
5.325,0.216,0.005,-0.16481,0.0031207,3.1821e-25,0,0.0013079,0.0019353,0.67584,0.0081923
5.275,0.264,0.005,-0.15727,0.0036361,-2.7663e-26,0,0.0014777,0.0024116,0.61273,0.0082239
5.225,0.312,0.005,-0.14958,0.0041269,1.7473e-25,0,0.0016314,0.0028466,0.57309,0.0082536
5.175,0.36,0.005,-0.1418,0.0045935,1.8719e-25,0,0.0017734,0.0032428,0.54687,0.008282
5.125,0.408,0.005,-0.13393,0.0050481,3.4935e-25,0,0.0019064,0.0036041,0.52896,0.0083105
5.075,0.456,0.005,-0.12595,0.0054648,7.5769e-26,0,0.002032,0.0039081,0.51617,0.0083311
5.025,0.50502,0.005,-0.11756,0.0058409,6.6983e-27,0,0.0021538,0.003961,0.50582,0.0083424
4.975,0.55506,0.005,-0.10862,0.0061484,3.6196e-25,0,0.0022713,0.0040145,0.4958,0.0083484
4.925,0.60511,0.005,-0.099488,0.0063676,-1.6321e-25,0,0.0023764,0.0041404,0.48465,0.0083568
4.875,0.65515,0.005,-0.090424,0.0065149,-8.0653e-39,0,0.002465,0.0043466,0.47176,0.0083701
4.825,0.70519,0.005,-0.081627,0.0066106,3.4376e-25,0,0.0025355,0.004618,0.45738,0.008388
4.775,0.75523,0.005,-0.073215,0.0066702,9.7695e-26,0,0.0025883,0.0049326,0.44212,0.0084099
4.725,0.80528,0.005,-0.065239,0.0067051,-8.1274e-26,0,0.0026254,0.0052702,0.42663,0.0084354
4.675,0.85532,0.005,-0.0577,0.0067231,-2.8402e-25,0,0.0026487,0.0056158,0.41142,0.0084642
4.625,0.90536,0.005,-0.050579,0.0067298,-2.988e-39,0,0.0026605,0.0059588,0.39682,0.0084962
4.575,0.9554,0.005,-0.043844,0.0067292,1.715e-34,0,0.0026624,0.0062909,0.383,0.0085312
4.525,1.0054,0.005,-0.03746,0.0067236,-2.4006e-25,0,0.002656,0.0066062,0.37006,0.0085692
4.475,1.0555,0.005,-0.031393,0.0067147,-2.5203e-25,0,0.0026425,0.0068996,0.35801,0.00861
4.425,1.1055,0.005,-0.025608,0.0067036,-2.0293e-25,0,0.0026228,0.0071671,0.34683,0.0086535
4.375,1.1556,0.005,-0.020075,0.0066906,0,0,0.0025978,0.0074054,0.33649,0.0086995
4.325,1.2056,0.005,-0.014766,0.0066763,2.0123e-25,0,0.002568,0.0076119,0.32691,0.0087481
4.275,1.2557,0.005,-0.0096532,0.0066609,-2.0161e-25,0,0.002534,0.0077846,0.31806,0.0087992
4.225,1.3057,0.005,-0.0047146,0.0066445,-2.0287e-25,0,0.002496,0.007922,0.30986,0.0088526
4.175,1.3557,0.005,7.113e-05,0.0066273,2.0501e-25,0,0.0024543,0.0080231,0.30227,0.0089084
4.125,1.4058,0.005,0.0047229,0.0066093,-1.1193e-38,0,0.0024091,0.0080873,0.29524,0.0089664
4.075,1.4558,0.005,0.0092577,0.0065905,0,0,0.0023606,0.0081144,0.28873,0.0090266
4.025,1.5059,0.005,0.013691,0.0065708,-3.1308e-26,0,0.0023089,0.0081044,0.2827,0.0090889
3.975,1.5559,0.005,0.018036,0.00655,-2.1225e-25,0,0.002254,0.0080571,0.27711,0.0091532
3.925,1.606,0.005,0.022306,0.0065279,-2.1686e-25,0,0.002196,0.0079719,0.27192,0.0092196
3.875,1.656,0.005,0.026515,0.0065046,2.2276e-25,0,0.002135,0.0078489,0.26713,0.0092881
3.825,1.706,0.005,0.030676,0.0064801,2.7912e-25,0,0.002071,0.0076877,0.26275,0.0093587
3.775,1.7561,0.005,0.034801,0.0064546,-1.0856e-25,0,0.0020042,0.0074885,0.25879,0.0094316
3.725,1.8061,0.005,0.038904,0.0064285,4.3958e-25,0,0.0019346,0.0072514,0.25528,0.0095069
3.675,1.8562,0.005,0.043001,0.0064023,-6.6641e-26,0,0.0018624,0.0069779,0.25228,0.0095845
3.625,1.9062,0.005,0.047108,0.0063763,7.4297e-26,0,0.0017876,0.006671,0.24987,0.0096647
3.575,1.9563,0.005,0.051239,0.0063507,8.3458e-26,0,0.0017104,0.0063378,0.24818,0.0097476
3.525,2.0063,0.005,0.055405,0.0063254,-3.1612e-25,0,0.001631,0.0059928,0.2474,0.0098336
3.475,2.0563,0.005,0.059609,0.0063001,-2.3228e-25,0,0.0015501,0.0056585,0.24784,0.009923
3.425,2.1064,0.005,0.063831,0.0062749,2.322e-33,0,0.0014687,0.0053609,0.25001,0.010016
3.375,2.1564,0.005,0.068033,0.0062505,1.3689e-38,0,0.0013884,0.0051112,0.25471,0.010112
3.325,2.2065,0.005,0.072175,0.0062266,-4.137e-25,0,0.0013118,0.0048619,0.26324,0.010209
3.275,2.2565,0.005,0.07629,0.0061874,9.0856e-25,0,0.0012409,0.0044646,0.27795,0.010306
3.225,2.3066,0.005,0.080511,0.0061162,7.8734e-25,0,0.0011782,0.0038817,0.30353,0.010403
3.175,2.3566,0.005,0.085068,0.0059833,-1.6378e-25,0,0.0011283,0.0032244,0.34992,0.010507
3.125,2.4066,0.005,0.090349,0.005757,2.1472e-25,0,0.0011016,0.002504,0.43993,0.010615
3.075,2.4567,0.005,0.09708,0.0053683,-8.6197e-25,0,0.0011214,0.001899,0.59055,0.010728
3.025,2.5067,0.005,0.10641,0.0047571,-9.8641e-25,0,0.001227,0.0015067,0.81437,0.01085
2.975,2.5568,0.005,0.12014,0.0038221,3.667e-25,0,0.0014886,0.0012724,1.1364,0.010978
2.925,2.6068,0.005,0.14035,0.0025326,-1.0277e-24,0,0.0019798,0.0012014,1.5341,0.011105
2.875,2.6569,0.005,0.16853,0.00088892,3.3902e-25,0,0.00271,0.0012371,1.9608,0.011236
2.825,2.7069,0.005,0.2051,-0.00092117,1.513e-24,0,0.0035852,0.0013086,2.4272,0.011378
2.775,2.7569,0.005,0.25023,-0.00265,-1.5407e-24,0,0.0042843,0.0013174,2.9139,0.011526
2.725,2.807,0.005,0.30351,-0.0037426,3.0876e-26,0,0.0043781,0.0012443,3.2603,0.011702
2.675,2.86,0.005,0.36177,-0.0039501,1.4846e-25,0,0.0035,0.0011176,3.1316,0.01184
2.625,2.916,0.005,0.40651,-0.0020588,-5.79e-26,0,0.0017879,0.00067036,2.667,0.011987
2.575,2.972,0.005,0.39845,-0.00079076,-1.709e-24,0,0.0023879,0.00030726,7.7715,0.012057
5.575,0.024,0.005,-0.17374,0.00069939,-9.7149e-26,0,0.00073124,0.00014574,5.0173,0.0080355
5.525,0.072,0.005,-0.1834,0.0012464,3.4405e-25,0,0.00067076,0.00040022,1.676,0.0080771
5.475,0.12,0.005,-0.17935,0.0020082,1.0871e-25,0,0.00090426,0.00088868,1.0175,0.0081002
5.425,0.168,0.005,-0.17267,0.0025517,-5.4162e-25,0,0.0011264,0.0014286,0.78845,0.0081375
5.375,0.216,0.005,-0.16534,0.003102,5.2012e-26,0,0.001318,0.0019448,0.67768,0.0081678
5.325,0.264,0.005,-0.15776,0.0036109,1.2093e-25,0,0.0014865,0.0024204,0.61417,0.0081976
5.275,0.312,0.005,-0.15004,0.0040953,1.6882e-25,0,0.0016389,0.0028538,0.57427,0.0082256
5.225,0.36,0.005,-0.14223,0.0045553,1.8275e-25,0,0.0017796,0.0032479,0.54791,0.0082524
5.175,0.408,0.005,-0.13434,0.005003,1.6927e-25,0,0.0019114,0.0036066,0.52997,0.0082794
5.125,0.456,0.005,-0.12631,0.0054129,6.1184e-26,0,0.0020362,0.0038787,0.51718,0.0082977
5.075,0.50502,0.005,-0.11783,0.0057779,-2.1588e-25,0,0.002158,0.0039222,0.50677,0.0083052
5.025,0.55506,0.005,-0.10879,0.0060687,-3.9874e-25,0,0.0022753,0.0039744,0.4966,0.0083104
4.975,0.60511,0.005,-0.099574,0.0062757,-1.6346e-25,0,0.0023803,0.004106,0.48521,0.0083182
4.925,0.65515,0.005,-0.090441,0.0064132,6.0531e-39,0,0.0024687,0.004319,0.47205,0.0083306
4.875,0.70519,0.005,-0.081592,0.0065009,-2.333e-34,0,0.0025388,0.0045966,0.4574,0.0083475
4.825,0.75523,0.005,-0.073145,0.0065542,3.172e-25,0,0.0025915,0.0049162,0.44193,0.0083684
4.775,0.80528,0.005,-0.065142,0.0065839,2.1609e-25,0,0.0026286,0.0052582,0.4263,0.0083929
4.725,0.85532,0.005,-0.057586,0.0065977,-2.8883e-39,0,0.0026521,0.005608,0.41099,0.0084207
4.675,0.90536,0.005,-0.050452,0.0066009,-2.0912e-25,0,0.0026641,0.0059547,0.39633,0.0084517
4.625,0.9554,0.005,-0.043709,0.0065975,2.0598e-25,0,0.0026663,0.0062907,0.38249,0.0084858
4.575,1.0054,0.005,-0.037319,0.0065898,2.358e-25,0,0.0026603,0.0066097,0.36955,0.0085228
4.525,1.0555,0.005,-0.031248,0.0065796,1.7757e-25,0,0.0026473,0.0069069,0.35752,0.0085628
4.475,1.1055,0.005,-0.02546,0.0065676,-1.6905e-25,0,0.0026281,0.0071781,0.34638,0.0086054
4.425,1.1556,0.005,-0.019926,0.0065543,0,0,0.0026036,0.0074202,0.33608,0.0086507
4.375,1.2056,0.005,-0.014615,0.0065402,-1.9755e-25,0,0.0025744,0.0076304,0.32656,0.0086985
4.325,1.2557,0.005,-0.0095022,0.0065252,5.8812e-27,0,0.0025409,0.0078068,0.31777,0.0087488
4.275,1.3057,0.005,-0.0045636,0.0065096,2.3804e-26,0,0.0025035,0.0079479,0.30963,0.0088014
4.225,1.3557,0.005,0.00022191,0.0064933,-4.0223e-25,0,0.0024624,0.0080524,0.3021,0.0088564
4.175,1.4058,0.005,0.0048734,0.0064765,-2.0131e-25,0,0.0024179,0.0081198,0.29514,0.0089136
4.125,1.4558,0.005,0.0094079,0.0064588,2.6701e-26,0,0.00237,0.0081497,0.2887,0.0089729
4.075,1.5059,0.005,0.013841,0.0064401,0,0,0.002319,0.0081422,0.28274,0.0090343
4.025,1.5559,0.005,0.018186,0.0064202,1.773e-38,0,0.0022648,0.008097,0.27723,0.0090977
3.975,1.606,0.005,0.022458,0.0063988,-2.1266e-25,0,0.0022076,0.008014,0.27213,0.0091631
3.925,1.656,0.005,0.026668,0.0063759,8.5928e-26,0,0.0021473,0.007893,0.26743,0.0092305
3.875,1.706,0.005,0.030829,0.0063513,-2.2555e-25,0,0.002084,0.0077338,0.26314,0.0093
3.825,1.7561,0.005,0.034956,0.0063254,-2.3427e-25,0,0.0020179,0.0075362,0.25928,0.0093717
3.775,1.8061,0.005,0.039061,0.0062982,5.4763e-25,0,0.0019491,0.0073002,0.25589,0.0094457
3.725,1.8562,0.005,0.043161,0.00627,1.2841e-25,0,0.0018775,0.0070273,0.25301,0.0095221
3.675,1.9062,0.005,0.04727,0.0062413,8.0943e-39,0,0.0018033,0.0067213,0.25074,0.0096009
3.625,1.9563,0.005,0.051403,0.0062125,-8.0717e-26,0,0.0017266,0.0063901,0.24921,0.0096823
3.575,2.0063,0.005,0.055573,0.006184,-1.8253e-25,0,0.0016478,0.0060489,0.24863,0.0097667
3.525,2.0563,0.005,0.059777,0.0061566,3.2897e-25,0,0.0015674,0.0057202,0.24933,0.0098544
3.475,2.1064,0.005,0.063999,0.0061311,3.5073e-25,0,0.0014865,0.005427,0.25183,0.0099453
3.425,2.1564,0.005,0.068201,0.0061069,-1.1508e-25,0,0.0014069,0.0051754,0.25695,0.010039
3.375,2.2065,0.005,0.07235,0.0060825,2.1864e-25,0,0.001331,0.0049121,0.26605,0.010134
3.325,2.2565,0.005,0.076493,0.0060415,-7.8722e-25,0,0.0012607,0.0044769,0.28159,0.010228
3.275,2.3066,0.005,0.080769,0.0059659,-1.1829e-25,0,0.0011986,0.0038857,0.30847,0.010323
3.225,2.3566,0.005,0.085408,0.0058265,0,0,0.0011499,0.0032215,0.35693,0.010424
3.175,2.4066,0.005,0.090821,0.0055923,-7.122e-25,0,0.0011254,0.0024983,0.45047,0.01053
3.125,2.4567,0.005,0.097757,0.0051993,8.3587e-25,0,0.0011493,0.0019011,0.60457,0.010641
3.075,2.5067,0.005,0.10736,0.0045829,9.5279e-25,0,0.0012608,0.0015248,0.82684,0.01076
3.025,2.5568,0.005,0.12141,0.0036463,-3.5582e-25,0,0.0015287,0.0012828,1.1468,0.010885
2.975,2.6068,0.005,0.14198,0.0023622,5.5541e-38,0,0.0020234,0.0012141,1.538,0.011008
2.925,2.6569,0.005,0.17039,0.00073304,5.1277e-38,0,0.0027479,0.0012509,1.9562,0.011137
2.875,2.7069,0.005,0.20695,-0.0010394,-3.2967e-25,0,0.0036005,0.0013214,2.4129,0.011276
2.825,2.7569,0.005,0.2517,-0.0027165,-1.5326e-32,0,0.0042647,0.0013291,2.8837,0.011421
2.775,2.807,0.005,0.30411,-0.0037468,1.5819e-24,0,0.004336,0.0012571,3.2137,0.011593
2.725,2.86,0.005,0.36107,-0.0039236,7.125e-25,0,0.0034734,0.0011234,3.0919,0.011725
2.675,2.916,0.005,0.40503,-0.002077,-1.4992e-24,0,0.0017983,0.00067182,2.6767,0.011865
2.625,2.972,0.005,0.39723,-0.00078093,-1.0019e-24,0,0.0023838,0.000307,7.7648,0.011933
5.625,0.024,0.005,-0.17471,0.00070695,-1.3594e-38,0,0.00073817,0.00014643,5.0411,0.0080197
5.575,0.072,0.005,-0.18414,0.0012441,1.7238e-25,0,0.00067994,0.00040413,1.6825,0.00806
5.525,0.12,0.005,-0.17998,0.0020029,-1.2902e-38,0,0.00091522,0.00089625,1.0212,0.0080809
5.475,0.168,0.005,-0.17324,0.0025393,-1.2953e-38,0,0.0011374,0.0014381,0.79091,0.0081164
5.425,0.216,0.005,-0.16587,0.0030826,-3.2427e-25,0,0.0013281,0.0019546,0.67948,0.0081448
5.375,0.264,0.005,-0.15825,0.0035846,4.4489e-26,0,0.0014954,0.0024293,0.61556,0.0081728
5.325,0.312,0.005,-0.1505,0.0040625,-1.6049e-25,0,0.0016464,0.0028612,0.57541,0.008199
5.275,0.36,0.005,-0.14265,0.004516,-1.7819e-25,0,0.0017856,0.003253,0.54891,0.0082241
5.225,0.408,0.005,-0.13473,0.0049562,-1.6307e-25,0,0.0019161,0.003609,0.53094,0.0082493
5.175,0.456,0.005,-0.12665,0.0053582,1.6678e-25,0,0.0020402,0.0038485,0.51812,0.0082653
5.125,0.50502,0.005,-0.11808,0.0057132,1.9297e-25,0,0.0021617,0.0038829,0.50764,0.00827
5.075,0.55506,0.005,-0.10895,0.005988,3.9175e-25,0,0.0022789,0.0039349,0.4973,0.0082736
5.025,0.60511,0.005,-0.099648,0.0061816,-3.7981e-25,0,0.0023836,0.0040719,0.48564,0.0082805
4.975,0.65515,0.005,-0.090446,0.0063093,-2.4566e-39,0,0.0024715,0.0042917,0.47219,0.0082921
4.925,0.70519,0.005,-0.081549,0.0063894,-2.335e-34,0,0.0025414,0.0045752,0.45728,0.0083081
4.875,0.75523,0.005,-0.073067,0.0064368,-3.1262e-25,0,0.0025939,0.0048997,0.44161,0.008328
4.825,0.80528,0.005,-0.065041,0.0064618,-2.9316e-25,0,0.0026309,0.0052459,0.42584,0.0083514
4.775,0.85532,0.005,-0.057467,0.0064717,-6.7318e-26,0,0.0026546,0.0055995,0.41045,0.0083782
4.725,0.90536,0.005,-0.050322,0.0064718,3.8694e-39,0,0.0026669,0.0059501,0.39574,0.0084082
4.675,0.9554,0.005,-0.043571,0.0064658,-2.4456e-25,0,0.0026696,0.0062899,0.38189,0.0084413
4.625,1.0054,0.005,-0.037176,0.0064562,-1.9908e-25,0,0.002664,0.0066128,0.36896,0.0084774
4.575,1.0555,0.005,-0.031102,0.0064447,1.9693e-25,0,0.0026515,0.0069137,0.35697,0.0085165
4.525,1.1055,0.005,-0.025313,0.0064321,2.1011e-25,0,0.0026329,0.0071888,0.34587,0.0085583
4.475,1.1556,0.005,-0.019777,0.0064187,7.285e-27,0,0.0026089,0.0074345,0.33562,0.0086028
4.425,1.2056,0.005,-0.014466,0.0064049,0,0,0.0025803,0.0076485,0.32616,0.0086498
4.375,1.2557,0.005,-0.009353,0.0063906,0,0,0.0025474,0.0078286,0.31743,0.0086992
4.325,1.3057,0.005,-0.0044148,0.0063759,1.954e-25,0,0.0025106,0.0079733,0.30936,0.0087511
4.275,1.3557,0.005,0.00037016,0.0063608,-2.1459e-25,0,0.0024702,0.0080813,0.3019,0.0088052
4.225,1.4058,0.005,0.005021,0.0063452,2.209e-26,0,0.0024263,0.0081518,0.29501,0.0088616
4.175,1.4558,0.005,0.0095551,0.0063289,0,0,0.0023791,0.0081845,0.28864,0.0089201
4.125,1.5059,0.005,0.013988,0.0063116,0,0,0.0023288,0.0081794,0.28276,0.0089805
4.075,1.5559,0.005,0.018334,0.0062929,-2.0411e-25,0,0.0022753,0.0081364,0.27733,0.009043
4.025,1.606,0.005,0.022606,0.0062725,3.7765e-26,0,0.0022188,0.0080554,0.27231,0.0091073
3.975,1.656,0.005,0.026817,0.0062502,-4.7009e-25,0,0.0021592,0.0079363,0.2677,0.0091737
3.925,1.706,0.005,0.03098,0.006226,9.2359e-26,0,0.0020967,0.0077791,0.26351,0.0092422
3.875,1.7561,0.005,0.035108,0.0062,5.0946e-26,0,0.0020313,0.0075832,0.25976,0.0093127
3.825,1.8061,0.005,0.039216,0.0061722,-4.7946e-25,0,0.0019632,0.0073487,0.25648,0.0093855
3.775,1.8562,0.005,0.043317,0.0061429,-1.8954e-25,0,0.0018922,0.0070769,0.25374,0.0094605
3.725,1.9062,0.005,0.047429,0.0061122,3.2919e-39,0,0.0018187,0.006772,0.25161,0.009538
3.675,1.9563,0.005,0.051565,0.0060809,3.6042e-25,0,0.0017426,0.006443,0.25025,0.0096181
3.625,2.0063,0.005,0.055736,0.0060497,1.0349e-38,0,0.0016644,0.0061057,0.24988,0.009701
3.575,2.0563,0.005,0.059941,0.0060201,9.9477e-26,0,0.0015846,0.0057825,0.25084,0.009787
3.525,2.1064,0.005,0.064161,0.0059938,-4.4824e-25,0,0.0015043,0.0054934,0.25367,0.0098762
3.475,2.1564,0.005,0.068363,0.0059703,-1.087e-25,0,0.0014255,0.0052382,0.25923,0.0099676
3.425,2.2065,0.005,0.07252,0.005945,3.9269e-25,0,0.0013502,0.0049592,0.26891,0.01006
3.375,2.2565,0.005,0.076693,0.0059016,9.3622e-38,0,0.0012806,0.0044886,0.28529,0.010152
3.325,2.3066,0.005,0.081026,0.0058214,-4.9595e-25,0,0.0012193,0.0038897,0.31347,0.010245
3.275,2.3566,0.005,0.08575,0.0056755,0,0,0.0011718,0.0032197,0.36394,0.010343
3.225,2.4066,0.005,0.091297,0.0054326,6.9759e-25,0,0.0011496,0.0024952,0.46073,0.010448
3.175,2.4567,0.005,0.098432,0.005035,8.1656e-25,0,0.0011776,0.0019057,0.61792,0.010557
3.125,2.5067,0.005,0.10831,0.0044105,-3.3796e-25,0,0.0012949,0.0015402,0.83914,0.010673
3.075,2.5568,0.005,0.12268,0.0034768,-3.4457e-25,0,0.0015688,0.0012933,1.1565,0.010794
3.025,2.6068,0.005,0.14359,0.0021957,1.2732e-24,0,0.0020665,0.0012267,1.5414,0.010915
2.975,2.6569,0.005,0.17222,0.00058222,-1.2057e-24,0,0.002785,0.0012651,1.9514,0.011041
2.925,2.7069,0.005,0.20874,-0.0011532,1.4285e-24,0,0.0036142,0.0013342,2.3985,0.011177
2.875,2.7569,0.005,0.25312,-0.0027785,7.4998e-33,0,0.0042445,0.0013408,2.8538,0.011318
2.825,2.807,0.005,0.30466,-0.0037502,-7.0774e-25,0,0.0042943,0.0012699,3.168,0.011487
2.775,2.86,0.005,0.36037,-0.003896,-6.0238e-25,0,0.0034455,0.0011285,3.0531,0.011614
2.725,2.916,0.005,0.40356,-0.0020923,1.1684e-38,0,0.0018071,0.00067303,2.685,0.011746
2.675,2.972,0.005,0.396,-0.00077404,7.1892e-25,0,0.0023792,0.0003067,7.7573,0.011813
5.675,0.024,0.005,-0.17569,0.00071542,1.6926e-25,0,0.00074515,0.00014712,5.0648,0.0080058
5.625,0.072,0.005,-0.18488,0.0012418,-1.9755e-26,0,0.00068934,0.00040818,1.6888,0.0080448
5.575,0.12,0.005,-0.18061,0.0019973,3.1044e-25,0,0.00092645,0.00090409,1.0247,0.0080634
5.525,0.168,0.005,-0.1738,0.0025266,4.462e-26,0,0.0011486,0.0014479,0.79332,0.0080971
5.475,0.216,0.005,-0.16638,0.0030625,1.0231e-25,0,0.0013385,0.0019648,0.68124,0.0081235
5.425,0.264,0.005,-0.15873,0.003557,-1.8782e-25,0,0.0015044,0.0024386,0.61692,0.0081494
5.375,0.312,0.005,-0.15094,0.0040282,5.2508e-27,0,0.0016538,0.0028687,0.57652,0.0081737
5.325,0.36,0.005,-0.14307,0.0044754,1.3252e-25,0,0.0017916,0.0032583,0.54988,0.008197
5.275,0.408,0.005,-0.13512,0.0049079,-2.1913e-25,0,0.0019207,0.0036114,0.53185,0.0082204
5.225,0.456,0.005,-0.12698,0.0053008,-1.3192e-25,0,0.0020439,0.0038167,0.519,0.0082341
5.175,0.50502,0.005,-0.11832,0.0056454,-5.8193e-27,0,0.0021651,0.003843,0.50841,0.0082362
5.125,0.55506,0.005,-0.10909,0.0059061,3.8649e-25,0,0.0022819,0.003896,0.49787,0.0082382
5.075,0.60511,0.005,-0.099708,0.006086,4.9023e-26,0,0.0023861,0.0040383,0.48593,0.0082441
5.025,0.65515,0.005,-0.090441,0.0062035,-2.1283e-25,0,0.0024736,0.0042646,0.47218,0.0082546
4.975,0.70519,0.005,-0.081497,0.0062763,-2.3385e-34,0,0.002543,0.0045538,0.45702,0.0082697
4.925,0.75523,0.005,-0.072983,0.0063182,9.837e-26,0,0.0025954,0.0048829,0.44116,0.0082886
4.875,0.80528,0.005,-0.064934,0.0063389,-3.837e-40,0,0.0026325,0.0052331,0.42526,0.008311
4.825,0.85532,0.005,-0.057345,0.0063452,1.3591e-25,0,0.0026564,0.0055905,0.40979,0.0083367
4.775,0.90536,0.005,-0.050189,0.0063423,5.4637e-26,0,0.0026691,0.0059449,0.39505,0.0083657
4.725,0.9554,0.005,-0.043431,0.006334,2.4038e-25,0,0.0026722,0.0062885,0.3812,0.0083978
4.675,1.0054,0.005,-0.037032,0.0063227,3.2425e-26,0,0.0026671,0.0066153,0.3683,0.008433
4.625,1.0555,0.005,-0.030955,0.0063101,1.6984e-25,0,0.0026551,0.0069201,0.35634,0.0084711
4.575,1.1055,0.005,-0.025165,0.006297,2.0601e-25,0,0.002637,0.0071989,0.34529,0.008512
4.525,1.1556,0.005,-0.019629,0.0062837,-6.6881e-39,0,0.0026137,0.0074484,0.33511,0.0085557
4.475,1.2056,0.005,-0.014318,0.0062704,-1.9012e-25,0,0.0025857,0.0076661,0.32571,0.0086019
4.425,1.2557,0.005,-0.0092056,0.0062569,0,0,0.0025534,0.0078499,0.31704,0.0086505
4.375,1.3057,0.005,-0.0042682,0.0062434,0,0,0.0025172,0.0079982,0.30905,0.0087016
4.325,1.3557,0.005,0.00051582,0.0062296,3.8677e-25,0,0.0024775,0.0081097,0.30166,0.0087549
4.275,1.4058,0.005,0.0051658,0.0062155,-4.3731e-26,0,0.0024343,0.0081833,0.29485,0.0088104
4.225,1.4558,0.005,0.0096992,0.0062007,0,0,0.0023878,0.0082187,0.28855,0.008868
4.175,1.5059,0.005,0.014132,0.0061849,2.9685e-26,0,0.0023381,0.008216,0.28276,0.0089276
4.125,1.5559,0.005,0.018478,0.0061677,-2.001e-25,0,0.0022854,0.0081751,0.27741,0.008989
4.075,1.606,0.005,0.02275,0.0061486,-7.3729e-26,0,0.0022296,0.0080961,0.27248,0.0090524
4.025,1.656,0.005,0.026963,0.0061273,4.1985e-25,0,0.0021708,0.0079789,0.26796,0.0091178
3.975,1.706,0.005,0.031127,0.0061038,1.2702e-25,0,0.002109,0.0078235,0.26387,0.0091851
3.925,1.7561,0.005,0.035257,0.006078,4.0047e-25,0,0.0020444,0.0076294,0.26023,0.0092545
3.875,1.8061,0.005,0.039366,0.0060501,0,0,0.0019769,0.0073966,0.25707,0.0093261
3.825,1.8562,0.005,0.04347,0.0060202,-6.0351e-26,0,0.0019067,0.0071264,0.25446,0.0093999
3.775,1.9062,0.005,0.047584,0.0059884,2.6023e-25,0,0.0018338,0.0068231,0.25248,0.009476
3.725,1.9563,0.005,0.051723,0.0059553,2.0004e-25,0,0.0017584,0.0064966,0.2513,0.0095548
3.675,2.0063,0.005,0.055895,0.005922,-2.1922e-38,0,0.0016808,0.0061632,0.25114,0.0096363
3.625,2.0563,0.005,0.060099,0.0058904,-6.2355e-25,0,0.0016016,0.005845,0.25237,0.0097208
3.575,2.1064,0.005,0.064317,0.0058628,4.1655e-33,0,0.0015221,0.0055598,0.25554,0.0098084
3.525,2.1564,0.005,0.068519,0.0058398,3.517e-25,0,0.001444,0.0052994,0.26154,0.0098978
3.475,2.2065,0.005,0.072686,0.0058138,1.9134e-33,0,0.0013696,0.0050038,0.27181,0.0099877
3.425,2.2565,0.005,0.076891,0.0057674,9.449e-25,0,0.0013006,0.0044998,0.28904,0.010077
3.375,2.3066,0.005,0.081283,0.0056823,-2.1824e-25,0,0.0012402,0.0038938,0.31851,0.010168
3.325,2.3566,0.005,0.086095,0.0055299,-5.6923e-25,0,0.001194,0.0032189,0.37094,0.010264
3.275,2.4066,0.005,0.091775,0.0052781,2.1285e-25,0,0.0011742,0.0024943,0.47076,0.010366
3.225,2.4567,0.005,0.099108,0.0048751,-1.0739e-24,0,0.0012062,0.0019127,0.63065,0.010475
3.175,2.5067,0.005,0.10925,0.0042422,3.1857e-25,0,0.0013292,0.0015461,0.85124,0.010587
3.125,2.5568,0.005,0.12394,0.0033128,-2.0637e-40,0,0.001609,0.001304,1.1657,0.010705
3.075,2.6068,0.005,0.14519,0.0020329,-3.1275e-25,0,0.0021092,0.0012395,1.5441,0.010823
3.025,2.6569,0.005,0.17402,0.00043642,1.4955e-24,0,0.0028211,0.0012794,1.9463,0.010947
2.975,2.7069,0.005,0.21049,-0.0012623,-1.8277e-24,0,0.0036264,0.0013469,2.384,0.01108
2.925,2.7569,0.005,0.25448,-0.0028365,-1.4663e-32,0,0.0042237,0.0013526,2.8243,0.011218
2.875,2.807,0.005,0.30516,-0.0037527,2.5398e-25,0,0.004253,0.0012826,3.1231,0.011383
2.825,2.86,0.005,0.35967,-0.0038677,1.7752e-25,0,0.0034167,0.0011332,3.015,0.011505
2.775,2.916,0.005,0.4021,-0.0021047,2.5792e-38,0,0.0018145,0.000674,2.6921,0.011632
2.725,2.972,0.005,0.39476,-0.00076951,8.6132e-25,0,0.0023741,0.00030638,7.7491,0.011696
5.725,0.024,0.005,-0.17666,0.00072532,1.3469e-25,0,0.00075218,0.00014781,5.0887,0.0079932
5.675,0.072,0.005,-0.18561,0.0012399,1.7337e-25,0,0.00069898,0.00041236,1.6951,0.0080319
